sig pair,all f1,large f1,medium f1,small f1
1 vs. 2,7.79337613868708e-07,0.002708463886774101,0.003266945233034738,2.6097597683826354e-06
2 vs. 3,0.2097450152080732,0.2718072379861039,0.6078399473107741,0.512000227202044
